"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-01-12",,"45","41"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-01-13",,"50","28"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-01-14",,"32","27"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-01-15",,"27","15"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-01-16",,"37","15"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-01-17",,"53","36"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-01-18",,"54","24"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-01-19",,"37","20"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-01-20",,"36","24"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-01-21",,"29","22"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-01-22",,"34","18"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-01-23",,"53","34"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-01-24",,"53","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-01-25",,"44","36"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-01-26",,"40","33"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-01-27",,"59","40"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-01-28",,"46","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-01-29",,"44","34"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-01-30",,"40","34"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-01-31",,"59","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-02-01",,"62","48"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-02-02",,"50","35"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-02-03",,"44","30"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-02-04",,"46","35"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-02-05",,"40","32"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-02-06",,"51","33"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-02-07",,"49","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-02-08",,"38","31"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-02-09",,"46","31"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-02-10",,"45","34"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-02-11",,"38","32"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-02-12",,"32","20"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-02-13",,"44","28"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-02-14",,"47","36"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-02-15",,"46","39"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-02-16",,"44","36"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-02-17",,"50","41"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-02-18",,"48","35"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-02-19",,"44","35"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-02-20",,"46","31"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-02-21",,"46","32"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-02-22",,"57","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-02-23",,"58","46"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-02-24",,"46","36"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-02-25",,"45","33"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-02-26",,"45","29"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-02-27",,"59","36"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-02-28",,"50","40"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-02-29",,"42","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-03-01",,"41","37"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-03-02",,"42","33"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-03-03",,"56","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-03-04",,"45","36"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-03-05",,"44","28"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-03-06",,"44","25"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-03-07",,"62","37"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-03-08",,"71","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-03-09",,"64","37"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-03-10",,"43","29"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-03-11",,"61","36"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-03-12",,"71","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-03-13",,"74","54"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-03-14",,"70","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-03-15",,"52","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-03-16",,"51","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-03-17",,"62","45"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-03-18",,"64","46"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-03-19",,"74","55"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-03-20",,"73","55"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-03-21",,"67","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-03-22",,"78","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-03-23",,"76","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-03-24",,"65","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-03-25",,"52","45"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-03-26",,"54","34"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-03-27",,"51","30"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-03-28",,"67","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-03-29",,"61","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-03-30",,"57","40"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-03-31",,"43","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-04-01",,"52","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-04-02",,"57","40"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-04-03",,"64","40"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-04-04",,"68","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-04-05",,"58","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-04-06",,"59","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-04-07",,"61","40"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-04-08",,"67","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-04-09",,"64","49"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-04-10",,"60","45"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-04-11",,"53","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-04-12",,"61","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-04-13",,"65","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-04-14",,"72","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-04-15",,"77","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-04-16",,"88","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-04-17",,"78","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-04-18",,"62","49"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-04-19",,"70","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-04-20",,"71","54"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-04-21",,"71","54"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-04-22",,"54","46"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-04-23",,"54","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-04-24",,"59","41"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-04-25",,"62","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-04-26",,"61","45"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-04-27",,"56","41"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-04-28",,"60","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-04-29",,"63","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-04-30",,"62","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-01",,"68","51"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-02",,"53","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-03",,"58","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-04",,"73","54"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-05",,"63","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-06",,"65","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-07",,"65","52"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-08",,"66","55"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-09",,"69","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-10",,"64","52"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-11",,"68","49"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-12",,"78","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-13",,"81","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-14",,"70","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-15",,"65","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-16",,"78","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-17",,"72","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-18",,"72","54"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-19",,"80","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-20",,"78","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-21",,"62","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-22",,"70","60"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-23",,"75","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-24",,"66","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-25",,"75","60"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-26",,"84","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-27",,"81","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-28",,"89","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-29",,"89","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-30",,"76","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-05-31",,"79","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-01",,"74","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-02",,"75","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-03",,"76","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-04",,"63","54"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-05",,"64","51"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-06",,"72","54"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-07",,"78","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-08",,"81","60"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-09",,"78","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-10",,"84","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-11",,"77","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-12",,"72","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-13",,"69","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-14",,"77","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-15",,"80","60"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-16",,"80","60"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-17",,"73","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-18",,"72","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-19",,"77","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-20",,"94","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-21",,"94","79"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-22",,"90","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-23",,"84","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-24",,"84","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-25",,"74","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-26",,"72","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-27",,"81","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-28",,"88","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-29",,"93","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-06-30",,"93","77"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-01",,"94","74"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-02",,"88","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-03",,"89","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-04",,"92","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-05",,"95","77"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-06",,"93","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-07",,"97","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-08",,"92","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-09",,"86","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-10",,"87","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-11",,"85","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-12",,"89","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-13",,"89","74"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-14",,"85","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-15",,"89","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-16",,"91","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-17",,"96","74"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-18",,"100","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-19",,"76","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-20",,"72","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-21",,"78","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-22",,"83","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-23",,"86","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-24",,"91","74"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-25",,"85","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-26",,"88","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-27",,"87","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-28",,"81","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-29",,"80","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-30",,"81","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-07-31",,"80","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-01",,"78","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-02",,"87","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-03",,"89","75"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-04",,"90","75"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-05",,"91","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-06",,"86","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-07",,"83","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-08",,"86","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-09",,"88","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-10",,"80","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-11",,"87","75"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-12",,"87","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-13",,"86","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-14",,"79","72"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-15",,"82","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-16",,"85","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-17",,"88","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-18",,"79","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-19",,"74","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-20",,"78","65"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-21",,"82","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-22",,"82","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-23",,"85","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-24",,"87","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-25",,"86","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-26",,"84","68"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-27",,"81","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-28",,"87","73"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-29",,"79","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-30",,"82","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-08-31",,"91","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-01",,"91","74"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-02",,"82","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-03",,"79","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-04",,"80","70"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-05",,"80","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-06",,"80","69"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-07",,"87","71"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-08",,"81","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-09",,"78","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-10",,"72","58"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-11",,"73","54"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-12",,"80","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-13",,"81","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-14",,"80","64"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-15",,"73","60"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-16",,"75","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-17",,"78","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-18",,"75","67"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-19",,"70","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-20",,"69","54"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-21",,"75","60"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-22",,"76","60"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-23",,"68","55"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-24",,"67","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-25",,"72","54"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-26",,"77","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-27",,"75","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-28",,"69","60"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-29",,"65","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-09-30",,"68","55"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-01",,"70","52"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-02",,"69","62"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-03",,"73","63"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-04",,"74","66"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-05",,"78","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-06",,"77","54"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-07",,"54","46"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-08",,"55","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-09",,"58","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-10",,"66","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-11",,"59","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-12",,"56","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-13",,"53","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-14",,"70","53"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-15",,"71","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-16",,"59","48"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-17",,"61","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-18",,"65","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-19",,"66","61"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-20",,"69","54"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-21",,"65","49"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-22",,"66","49"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-23",,"65","54"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-24",,"59","56"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-25",,"62","55"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-26",,"65","57"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-27",,"65","59"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-28",,"59","55"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-29",,"62","52"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-30",,"54","47"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-10-31",,"50","44"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-11-01",,"51","43"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-11-02",,"53","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-11-03",,"51","40"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-11-04",,"51","39"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-11-05",,"45","35"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-11-06",,"42","31"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-11-07",,"41","31"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-11-08",,"48","32"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-11-09",,"53","36"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-11-10",,"55","42"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-11-11",,"64","50"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-11-12",,"66","48"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-11-13",,"62","40"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-11-14",,"47","37"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-11-15",,"45","35"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-11-16",,"46","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-11-17",,"51","39"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-11-18",,"49","38"
"USW00094728","NY CITY CENTRAL PARK, NY US","2012-11-19",,"47","37"
